namespace,schema_sha256,topic_uuid,topic_name,topic_options,question_uuid,question_label,question_text,question_type,question_hint_type,question_next_questions,alpha_distance,question_options,answer_count,answer_uuid,answer_label,answer_content,answer_next_questions,highlight,require_highlight,answer_options
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",171c2793-fde1-4c14-b100-ae1d563f4a08,T1.Q1,Does the passage contain... (check all that apply):,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",6,6642213f-f85e-415a-aef3-eb64e59d4a9a,T1.Q1.A1,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",T1.Q2,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",171c2793-fde1-4c14-b100-ae1d563f4a08,T1.Q1,Does the passage contain... (check all that apply):,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",6,ec3f18f7-f1a6-42a1-860d-d6522781716a,T1.Q1.A2,An evaluative judgment (claims about something being good or bad),T1.Q3,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",171c2793-fde1-4c14-b100-ae1d563f4a08,T1.Q1,Does the passage contain... (check all that apply):,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",6,1237866c-7089-42d1-a1e2-9f90b9d61148,T1.Q1.A3,Misleading reasoning,T1.Q6,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",171c2793-fde1-4c14-b100-ae1d563f4a08,T1.Q1,Does the passage contain... (check all that apply):,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",6,1ffde4cd-ff4b-46bc-ba29-ea0fc1466772,T1.Q1.A4,An effective critique of a reasoning error made by someone else,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",171c2793-fde1-4c14-b100-ae1d563f4a08,T1.Q1,Does the passage contain... (check all that apply):,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",6,edcc4383-665f-4162-990b-7920da10beff,T1.Q1.A5,Arguments or quotes from both sides,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",171c2793-fde1-4c14-b100-ae1d563f4a08,T1.Q1,Does the passage contain... (check all that apply):,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",6,57582307-7dbd-45d4-a725-48d3e14c27fb,T1.Q1.A6,None of the above,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",fc9484b7-a339-42f5-8018-cf088fc456c2,T1.Q2,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",6,3ada3f62-4b63-456f-882e-28ed401fdb1a,T1.Q2.A1,Availability Heuristic,T1.Q7,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",fc9484b7-a339-42f5-8018-cf088fc456c2,T1.Q2,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",6,d823f6bf-0541-4217-9efa-936b6031435d,T1.Q2.A2,Stereotyping,T1.Q7,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",fc9484b7-a339-42f5-8018-cf088fc456c2,T1.Q2,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",6,9c73ae39-7534-4b95-a684-19aca8b40b59,T1.Q2.A3,Hindsight Bias,T1.Q7,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",fc9484b7-a339-42f5-8018-cf088fc456c2,T1.Q2,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",6,1478c848-e4b2-4d04-bbb8-d2b33ba13a71,T1.Q2.A4,Gambler's Fallacy,T1.Q7,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",fc9484b7-a339-42f5-8018-cf088fc456c2,T1.Q2,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",6,9fb36658-3735-41e9-a46b-cf0d47c0ed6e,T1.Q2.A5,Other misleading reasoning about probability or frequency,"T1.Q7, T1.Q8",1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",fc9484b7-a339-42f5-8018-cf088fc456c2,T1.Q2,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",6,cb1390d1-9a3e-4550-a3a9-36ace1ffdca0,T1.Q2.A6,No misleading reasoning about probability or frequency,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",481c808e-d8bb-4c3a-a952-ab6d76961450,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,4819517a-2ffd-4253-bb96-9fee7573c213,T1.Q3.A1,Just World Fallacy,T1.Q7,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",481c808e-d8bb-4c3a-a952-ab6d76961450,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,efe7662b-2769-4a40-b1ec-1d3aef354d22,T1.Q3.A2,Good Old Days Fallacy,T1.Q7,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",481c808e-d8bb-4c3a-a952-ab6d76961450,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,d1f139de-d17a-4471-ae59-d90e7d14f18b,T1.Q3.A3,Naturalistic Fallacy,T1.Q7,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",481c808e-d8bb-4c3a-a952-ab6d76961450,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,fe51b867-a2a1-4fa1-9a93-86fed1e882bb,T1.Q3.A4,Sunk Cost Fallacy,T1.Q7,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",481c808e-d8bb-4c3a-a952-ab6d76961450,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,b1b09ff6-15ad-430c-92c1-eb090e89e3f0,T1.Q3.A5,Identifiable Victim Effect,"T1.Q4, T1.Q5, T1.Q7",1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",481c808e-d8bb-4c3a-a952-ab6d76961450,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,a9b9f91f-8975-4020-8739-9b03561cf7ac,T1.Q3.A6,Other appeals to biases,"T1.Q7, T1.Q8",1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",481c808e-d8bb-4c3a-a952-ab6d76961450,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,199c3384-db59-496d-a5a8-7f70bf8157d3,T1.Q3.A7,No appeals to biases,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",ec0585c6-0748-49c2-b158-65eb45e26060,T1.Q4,"You selected **Identifiable Victim Effect** in Q1. Does the author acknowledge that others suffer in similar ways? If yes or maybe, highlight the relevant section.",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",3,6923f153-521d-447e-8056-274fbe33df1d,T1.Q4.A1,Yes,,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",ec0585c6-0748-49c2-b158-65eb45e26060,T1.Q4,"You selected **Identifiable Victim Effect** in Q1. Does the author acknowledge that others suffer in similar ways? If yes or maybe, highlight the relevant section.",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",3,4968ad62-ec7e-4b51-8c77-9f104639780b,T1.Q4.A2,Maybe,,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",ec0585c6-0748-49c2-b158-65eb45e26060,T1.Q4,"You selected **Identifiable Victim Effect** in Q1. Does the author acknowledge that others suffer in similar ways? If yes or maybe, highlight the relevant section.",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",3,7413a16f-6705-4ba7-a062-6e9c22110183,T1.Q4.A3,Not at all,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",f7f8f5f7-fb14-42f5-a867-ca2b2468f068,T1.Q5,"You selected **Identifiable Victim Effect** in Q1. Does the author use individuals as representatives of a larger suffering group to call attention to their collective plight? If yes or maybe, highlight the relevant section.",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",3,b6d48a58-569c-41e4-8f3f-baa809b91fad,T1.Q5.A1,Yes,,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",f7f8f5f7-fb14-42f5-a867-ca2b2468f068,T1.Q5,"You selected **Identifiable Victim Effect** in Q1. Does the author use individuals as representatives of a larger suffering group to call attention to their collective plight? If yes or maybe, highlight the relevant section.",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",3,513c716d-2d90-4de6-831b-a50c0894f019,T1.Q5.A2,Maybe,,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",f7f8f5f7-fb14-42f5-a867-ca2b2468f068,T1.Q5,"You selected **Identifiable Victim Effect** in Q1. Does the author use individuals as representatives of a larger suffering group to call attention to their collective plight? If yes or maybe, highlight the relevant section.",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",3,53cb6bdc-6ed3-47dd-9a11-cf064785d098,T1.Q5.A3,No,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",5ce0dbf8-8cd1-4660-957f-f17df619860c,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,59994ba5-740d-46f2-855a-25e103a1e0d0,T1.Q6.A1,Begging the Question,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",5ce0dbf8-8cd1-4660-957f-f17df619860c,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,75764385-e849-4d59-b4f8-4c62f83eae70,T1.Q6.A2,False Dilemma,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",5ce0dbf8-8cd1-4660-957f-f17df619860c,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,d1886cb2-32a4-4f8a-b89f-05f5c99660c5,T1.Q6.A3,Straw Man Argument,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
