namespace,schema_sha256,topic_uuid,topic_name,topic_options,question_uuid,question_label,question_text,question_type,question_hint_type,question_next_questions,alpha_distance,question_options,answer_count,answer_uuid,answer_label,answer_content,answer_next_questions,highlight,require_highlight,answer_options
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",5ce0dbf8-8cd1-4660-957f-f17df619860c,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,7c2849af-32f6-42ec-8627-470ae19a192e,T1.Q6.A4,Red Herring,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",5ce0dbf8-8cd1-4660-957f-f17df619860c,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,cd1c050a-c16a-4479-9094-fc712179cf45,T1.Q6.A5,Equivocation,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",5ce0dbf8-8cd1-4660-957f-f17df619860c,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,2815ba47-94a0-4adb-8332-a60329a94827,T1.Q6.A6,Slippery Slope Argument,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",5ce0dbf8-8cd1-4660-957f-f17df619860c,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,7831ea7f-613d-4603-9990-60698db3656d,T1.Q6.A7,Appeal to Ignorance,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",5ce0dbf8-8cd1-4660-957f-f17df619860c,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,dc1a36c6-945d-4bc0-8b41-a465b07f6a17,T1.Q6.A8,Before therefore because (Post hoc ergo propter hoc),"T1.Q7, T1.Q8",1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",5ce0dbf8-8cd1-4660-957f-f17df619860c,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,39bf4ab0-9b63-4499-aebb-33f1cb3ec71b,T1.Q6.A9,Other logical fallacy,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",5ce0dbf8-8cd1-4660-957f-f17df619860c,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,b7a1de88-c903-457d-b79d-41307c15b161,T1.Q6.A10,No logical fallacies,,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",07e1a930-70fe-44f6-8a01-9fd51b64be3f,T1.Q7,How misleading is the argument?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,bde68fe4-031a-471c-a587-3ff8751df954,T1.Q7.A1,Extremely,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",07e1a930-70fe-44f6-8a01-9fd51b64be3f,T1.Q7,How misleading is the argument?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,b5a696b8-d51c-4d1e-984a-ce5953ec34b8,T1.Q7.A2,Very,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",07e1a930-70fe-44f6-8a01-9fd51b64be3f,T1.Q7,How misleading is the argument?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,d28b26c7-4d2d-45f6-97d7-2144d4b3d371,T1.Q7.A3,Somewhat,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",07e1a930-70fe-44f6-8a01-9fd51b64be3f,T1.Q7,How misleading is the argument?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,04e96d91-f3a5-404a-be80-47b1d13a4a55,T1.Q7.A4,Slightly,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",07e1a930-70fe-44f6-8a01-9fd51b64be3f,T1.Q7,How misleading is the argument?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,90516384-eec7-4f49-934a-d814423e4e2c,T1.Q7.A5,Not at all,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",fdb85e09-1229-4af0-a6e5-a9d3ddc2aad1,T1.Q8,"You said that there was an ""Other"" form of misleading reasoning. Briefly describe what is wrong with it.",TEXT,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",1,c780a4ed-df90-41d6-81ff-b3e66bfb7eb3,T1.Q8.A1,placeholder answer for TEXT,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",e0d3c863-5fa3-4b4d-928b-db98448586d7,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,0e31ae88-7416-4eed-ba02-d1f60782c3df,T1.Q9.A1,1: Easier than anything I've ever done in a classroom setting,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",e0d3c863-5fa3-4b4d-928b-db98448586d7,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,37373448-ee83-497d-bbaa-9db02975ea1b,T1.Q9.A2,2,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",e0d3c863-5fa3-4b4d-928b-db98448586d7,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,ecffcf14-fdc8-4359-b91c-a41d68f2a8c4,T1.Q9.A3,3,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",e0d3c863-5fa3-4b4d-928b-db98448586d7,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,1560f682-d831-4061-a082-b33936be126c,T1.Q9.A4,4,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",e0d3c863-5fa3-4b4d-928b-db98448586d7,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,8384e5bf-d0a7-4d3d-a5e6-ceb51a63faab,T1.Q9.A5,5: Middling difficulty,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",e0d3c863-5fa3-4b4d-928b-db98448586d7,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,198cbfe9-64a0-417a-8c7e-f11d16bbda9c,T1.Q9.A6,6,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",e0d3c863-5fa3-4b4d-928b-db98448586d7,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,6d26c556-3204-45dc-b63e-ce0444ef1259,T1.Q9.A7,7,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",e0d3c863-5fa3-4b4d-928b-db98448586d7,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,f5614945-1ad3-4cd3-beae-8794d89e30a0,T1.Q9.A8,8,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",e0d3c863-5fa3-4b4d-928b-db98448586d7,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,6360c2c5-180a-4fae-b793-eff918c1e348,T1.Q9.A9,9,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",e0d3c863-5fa3-4b4d-928b-db98448586d7,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,50867e98-2abe-4f8b-a197-7167c6dd8455,T1.Q9.A10,10: Harder than anything I've ever done in a classroom setting,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",7d7bad93-929a-45db-94d4-2a52c3d881d6,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,d018b89d-adac-49e2-a701-cda8c5db1a98,T1.Q10.A1,1: I was guessing randomly for everything,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",7d7bad93-929a-45db-94d4-2a52c3d881d6,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,9fd4e0c7-c95c-4928-9e13-b2167f08f425,T1.Q10.A2,2,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",7d7bad93-929a-45db-94d4-2a52c3d881d6,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,a57dc5cc-4561-4c00-90ef-dd11770d0f08,T1.Q10.A3,3,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",7d7bad93-929a-45db-94d4-2a52c3d881d6,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,bb440bc5-82c2-4212-b1af-18aa1be0a71e,T1.Q10.A4,4,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",7d7bad93-929a-45db-94d4-2a52c3d881d6,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,69646cca-7754-4054-bae7-e32fcc20b138,T1.Q10.A5,5: 50-50 that I had it on any given item,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",7d7bad93-929a-45db-94d4-2a52c3d881d6,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,898c5f14-2b2b-4e8e-84cb-33a5291569f8,T1.Q10.A6,6,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",7d7bad93-929a-45db-94d4-2a52c3d881d6,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,3cb68409-21e4-4d0e-8eef-21bf2beb21d6,T1.Q10.A7,7,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",7d7bad93-929a-45db-94d4-2a52c3d881d6,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,73f2ff24-38a4-4922-8cab-a33e0f680fbf,T1.Q10.A8,8,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",7d7bad93-929a-45db-94d4-2a52c3d881d6,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,d1ca4968-9555-464f-b098-db4a2f52b7a8,T1.Q10.A9,9,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,e7c0b457-c285-4cde-b8d4-fc70741ecc76,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",7d7bad93-929a-45db-94d4-2a52c3d881d6,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,90611b0b-b30c-4693-a58d-04af67cd515a,T1.Q10.A10,10: 100% certain about all my answers,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
