article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,source_task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,a5176e69-1a32-481d-9d00-4e5e25edc72a,tua_csv/2020/06/Adj_Dep_S_IAA_Covid_Reasoningv1-Task-2201-DataHunt.csv.gz,True,a44ace1c-0e34-4994-9bcd-65a5d23e1be8,cb90d63e-a89b-4869-8002-648b523caad5,Covid_Reasoning,1237866c,0,1237866c-7089-42d1-a1e2-9f90b9d61148,"{""answer_text_list"": [""Misleading reasoning""]}",0,0,0,
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,a5176e69-1a32-481d-9d00-4e5e25edc72a,tua_csv/2020/06/Adj_Dep_S_IAA_Covid_Reasoningv1-Task-2201-DataHunt.csv.gz,True,a44ace1c-0e34-4994-9bcd-65a5d23e1be8,a8d232a2-31cc-4fb5-b0d6-4ae9527916ff,Covid_Reasoning,59994ba5,0,59994ba5-740d-46f2-855a-25e103a1e0d0,"{""answer_text_list"": [""Begging the Question""]}",0,0,0,
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,a5176e69-1a32-481d-9d00-4e5e25edc72a,tua_csv/2020/06/Adj_Dep_S_IAA_Covid_Reasoningv1-Task-2201-DataHunt.csv.gz,True,a44ace1c-0e34-4994-9bcd-65a5d23e1be8,6f2bdd12-5607-4c85-9ca0-41c1e27ae27e,Covid_Reasoning,7831ea7f,0,7831ea7f-613d-4603-9990-60698db3656d,"{""answer_text_list"": [""Appeal to Ignorance""]}",0,0,0,
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,a5176e69-1a32-481d-9d00-4e5e25edc72a,tua_csv/2020/06/Adj_Dep_S_IAA_Covid_Reasoningv1-Task-2201-DataHunt.csv.gz,True,a44ace1c-0e34-4994-9bcd-65a5d23e1be8,48287251-2f3b-45aa-aff1-fb9a42c9635f,Covid_Reasoning,d1ca4968,0,d1ca4968-9555-464f-b098-db4a2f52b7a8,"{""answer_text_list"": [""9""]}",0,0,0,
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,a5176e69-1a32-481d-9d00-4e5e25edc72a,tua_csv/2020/06/Adj_Dep_S_IAA_Covid_Reasoningv1-Task-2201-DataHunt.csv.gz,True,a44ace1c-0e34-4994-9bcd-65a5d23e1be8,e79914c2-5047-44d2-991a-f4b1eb18d310,Covid_Reasoning,dc1a36c6,0,dc1a36c6-945d-4bc0-8b41-a465b07f6a17,"{""answer_text_list"": [""Before therefore because (Post hoc ergo propter hoc)""]}",0,0,0,
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,a5176e69-1a32-481d-9d00-4e5e25edc72a,tua_csv/2020/06/Adj_Dep_S_IAA_Covid_Reasoningv1-Task-2201-DataHunt.csv.gz,True,a44ace1c-0e34-4994-9bcd-65a5d23e1be8,a76d0e4a-42e4-4029-b04f-bb91762fb63a,Covid_Reasoning,ecffcf14,0,ecffcf14-fdc8-4359-b91c-a41d68f2a8c4,"{""answer_text_list"": [""3""]}",0,0,0,
CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,113fb4d5-18cf-4fde-9381-68b8d5af4a0b,tua_csv/2020/06/Adj_Dep_S_IAA_Covid_Reasoningv1-Task-2203-DataHunt.csv.gz,True,8330f5ea-da2d-4d5d-828d-dc3e06e001b8,b7cdd1b3-32da-4596-838b-f62183930e40,Covid_Reasoning,37373448,0,37373448-ee83-497d-bbaa-9db02975ea1b,"{""answer_text_list"": [""2""]}",0,0,0,
CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,113fb4d5-18cf-4fde-9381-68b8d5af4a0b,tua_csv/2020/06/Adj_Dep_S_IAA_Covid_Reasoningv1-Task-2203-DataHunt.csv.gz,True,8330f5ea-da2d-4d5d-828d-dc3e06e001b8,eef037c0-bdbc-46e5-929d-acef767ebadc,Covid_Reasoning,57582307,0,57582307-7dbd-45d4-a725-48d3e14c27fb,"{""answer_text_list"": [""None of the above""]}",0,0,0,
CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,113fb4d5-18cf-4fde-9381-68b8d5af4a0b,tua_csv/2020/06/Adj_Dep_S_IAA_Covid_Reasoningv1-Task-2203-DataHunt.csv.gz,True,8330f5ea-da2d-4d5d-828d-dc3e06e001b8,54b7e050-5959-48d4-9e54-b09f9d3f3575,Covid_Reasoning,69646cca,0,69646cca-7754-4054-bae7-e32fcc20b138,"{""answer_text_list"": [""5: 50-50 that I had it on any given item""]}",0,0,0,
CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,d286e247-1fe5-4518-9fdc-bb57435d4258,tua_csv/2020/06/Adj_Dep_S_IAA_Covid_Reasoningv1-Task-2204-DataHunt.csv.gz,True,34152c10-bbf9-445e-a800-d5d1075f067f,179aae7d-b539-4303-98ab-b7b8aa0d8a5b,Covid_Reasoning,199c3384,0,199c3384-db59-496d-a5a8-7f70bf8157d3,"{""answer_text_list"": [""No appeals to biases""]}",0,0,0,
CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,d286e247-1fe5-4518-9fdc-bb57435d4258,tua_csv/2020/06/Adj_Dep_S_IAA_Covid_Reasoningv1-Task-2204-DataHunt.csv.gz,True,34152c10-bbf9-445e-a800-d5d1075f067f,d39d79e3-c1eb-42e8-89ce-3565de1b34bc,Covid_Reasoning,37373448,0,37373448-ee83-497d-bbaa-9db02975ea1b,"{""answer_text_list"": [""2""]}",0,0,0,
CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,d286e247-1fe5-4518-9fdc-bb57435d4258,tua_csv/2020/06/Adj_Dep_S_IAA_Covid_Reasoningv1-Task-2204-DataHunt.csv.gz,True,34152c10-bbf9-445e-a800-d5d1075f067f,91b237ff-d3e3-4d35-ab3f-5477147cc6d2,Covid_Reasoning,69646cca,0,69646cca-7754-4054-bae7-e32fcc20b138,"{""answer_text_list"": [""5: 50-50 that I had it on any given item""]}",0,0,0,
CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,d286e247-1fe5-4518-9fdc-bb57435d4258,tua_csv/2020/06/Adj_Dep_S_IAA_Covid_Reasoningv1-Task-2204-DataHunt.csv.gz,True,34152c10-bbf9-445e-a800-d5d1075f067f,e7d10e27-1528-4365-ac99-811c2ccf2f64,Covid_Reasoning,ec3f18f7,0,ec3f18f7-f1a6-42a1-860d-d6522781716a,"{""answer_text_list"": [""An evaluative judgment (claims about something being good or bad)""]}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,6b7c77c1-491d-473b-9ed8-56fbbe0ef952,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2195-DataHunt.csv.gz,True,15ef356a-f41f-404f-af06-92f099871319,d4f3154e-535a-4400-aefa-241831091f83,Covid_Reasoning,37373448,0,37373448-ee83-497d-bbaa-9db02975ea1b,"{""answer_text_list"": [""2""]}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,6b7c77c1-491d-473b-9ed8-56fbbe0ef952,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2195-DataHunt.csv.gz,True,15ef356a-f41f-404f-af06-92f099871319,ebbc3310-e995-4b3a-92d7-0eb1f2a61f1c,Covid_Reasoning,57582307,0,57582307-7dbd-45d4-a725-48d3e14c27fb,"{""answer_text_list"": [""None of the above""]}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,6b7c77c1-491d-473b-9ed8-56fbbe0ef952,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2195-DataHunt.csv.gz,True,15ef356a-f41f-404f-af06-92f099871319,10cdaaf5-8d79-4a65-b6da-3fb148f0f5cb,Covid_Reasoning,69646cca,0,69646cca-7754-4054-bae7-e32fcc20b138,"{""answer_text_list"": [""5: 50-50 that I had it on any given item""]}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,405270c0-736c-4ed0-81a6-3c897e0efbbd,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2194-DataHunt.csv.gz,True,aee6c90e-90cf-460e-a62c-5bf6b055ffa9,78a5283e-2a68-48ae-8b29-39d52623e550,Covid_Reasoning,6642213f,0,6642213f-f85e-415a-aef3-eb64e59d4a9a,"{""answer_text_list"": [""Estimates of the likelihood/probability or frequency of an event (past, present, or future)""]}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,405270c0-736c-4ed0-81a6-3c897e0efbbd,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2194-DataHunt.csv.gz,True,aee6c90e-90cf-460e-a62c-5bf6b055ffa9,0c016490-f644-403f-adaa-916c4c142b00,Covid_Reasoning,69646cca,0,69646cca-7754-4054-bae7-e32fcc20b138,"{""answer_text_list"": [""5: 50-50 that I had it on any given item""]}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,405270c0-736c-4ed0-81a6-3c897e0efbbd,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2194-DataHunt.csv.gz,True,aee6c90e-90cf-460e-a62c-5bf6b055ffa9,ab2cebba-ae3c-42db-b605-4bb5c10d0f7e,Covid_Reasoning,8384e5bf,0,8384e5bf-d0a7-4d3d-a5e6-ceb51a63faab,"{""answer_text_list"": [""5: Middling difficulty""]}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,405270c0-736c-4ed0-81a6-3c897e0efbbd,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2194-DataHunt.csv.gz,True,aee6c90e-90cf-460e-a62c-5bf6b055ffa9,740d6efb-2b14-4847-a6ff-48918d2ca33f,Covid_Reasoning,9fb36658,0,9fb36658-3735-41e9-a46b-cf0d47c0ed6e,"{""answer_text_list"": [""Other misleading reasoning about probability or frequency""]}",1,2662,2762,"there will be a degradation of vital infrastructure, there will be economic losses on a global scale"
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,405270c0-736c-4ed0-81a6-3c897e0efbbd,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2194-DataHunt.csv.gz,True,aee6c90e-90cf-460e-a62c-5bf6b055ffa9,8fed4c5e-6a5d-4b3c-ba00-11dedf9d89bd,Covid_Reasoning,cb1390d1,0,cb1390d1-9a3e-4550-a3a9-36ace1ffdca0,"{""answer_text_list"": [""No misleading reasoning about probability or frequency""]}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,405270c0-736c-4ed0-81a6-3c897e0efbbd,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2194-DataHunt.csv.gz,True,aee6c90e-90cf-460e-a62c-5bf6b055ffa9,02aded10-653e-4475-9cc1-068a2590d5f7,Covid_Reasoning,d28b26c7,0,d28b26c7-4d2d-45f6-97d7-2144d4b3d371,"{""answer_text_list"": [""Somewhat""]}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,9d01bb1e-d17a-4214-8dc8-5b3f8a1a7132,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2193-DataHunt.csv.gz,True,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,d4159864-02eb-415d-b466-d11d55efb9d1,Covid_Reasoning,6642213f,0,6642213f-f85e-415a-aef3-eb64e59d4a9a,"{""answer_text_list"": [""Estimates of the likelihood/probability or frequency of an event (past, present, or future)""]}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,9d01bb1e-d17a-4214-8dc8-5b3f8a1a7132,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2193-DataHunt.csv.gz,True,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,5870010d-ed4b-4359-b92c-6c7efebd7fa1,Covid_Reasoning,8384e5bf,0,8384e5bf-d0a7-4d3d-a5e6-ceb51a63faab,"{""answer_text_list"": [""5: Middling difficulty""]}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,9d01bb1e-d17a-4214-8dc8-5b3f8a1a7132,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2193-DataHunt.csv.gz,True,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,5ad1bf39-58a8-4edd-9aea-1dfac2a66e92,Covid_Reasoning,898c5f14,0,898c5f14-2b2b-4e8e-84cb-33a5291569f8,"{""answer_text_list"": [""6""]}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,9d01bb1e-d17a-4214-8dc8-5b3f8a1a7132,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2193-DataHunt.csv.gz,True,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,86bb56fe-2df4-41f9-9285-3b38494a9551,Covid_Reasoning,9fb36658,0,9fb36658-3735-41e9-a46b-cf0d47c0ed6e,"{""answer_text_list"": [""Other misleading reasoning about probability or frequency""]}",1,2488,2632,"from ten to several hundred million Westerners will become infected with this disease , and the number of deaths will amount to tens of millions"
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,9d01bb1e-d17a-4214-8dc8-5b3f8a1a7132,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2193-DataHunt.csv.gz,True,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,c90483a9-3efa-463d-9386-276f6791adab,Covid_Reasoning,d28b26c7,0,d28b26c7-4d2d-45f6-97d7-2144d4b3d371,"{""answer_text_list"": [""Somewhat""]}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,358a7d27-7b66-4e09-ab23-d5715e37f6ff,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2199-DataHunt.csv.gz,True,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,7d7c199c-e47f-4ff7-92c6-8ef851a7a027,Covid_Reasoning,6642213f,0,6642213f-f85e-415a-aef3-eb64e59d4a9a,"{""answer_text_list"": [""Estimates of the likelihood/probability or frequency of an event (past, present, or future)""]}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,358a7d27-7b66-4e09-ab23-d5715e37f6ff,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2199-DataHunt.csv.gz,True,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,9919bfed-ab7c-4e94-82c7-7bbbac490ffa,Covid_Reasoning,69646cca,0,69646cca-7754-4054-bae7-e32fcc20b138,"{""answer_text_list"": [""5: 50-50 that I had it on any given item""]}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,358a7d27-7b66-4e09-ab23-d5715e37f6ff,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2199-DataHunt.csv.gz,True,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,8381b2fa-c26a-4c9e-b664-86ea796ab8f5,Covid_Reasoning,8384e5bf,0,8384e5bf-d0a7-4d3d-a5e6-ceb51a63faab,"{""answer_text_list"": [""5: Middling difficulty""]}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,358a7d27-7b66-4e09-ab23-d5715e37f6ff,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2199-DataHunt.csv.gz,True,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,4d050647-eec9-429d-bdbe-ac84dc170393,Covid_Reasoning,9fb36658,0,9fb36658-3735-41e9-a46b-cf0d47c0ed6e,"{""answer_text_list"": [""Other misleading reasoning about probability or frequency""]}",1,337,445,There are too many indications now that the virus has been leaked from a bioweapons lab in the United States
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,358a7d27-7b66-4e09-ab23-d5715e37f6ff,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2199-DataHunt.csv.gz,True,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,9e844208-7e49-4060-b97e-d570e4a3d421,Covid_Reasoning,bde68fe4,0,bde68fe4-031a-471c-a587-3ff8751df954,"{""answer_text_list"": [""Extremely""]}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,358a7d27-7b66-4e09-ab23-d5715e37f6ff,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2199-DataHunt.csv.gz,True,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,fc33aefc-a7e7-4605-adbf-316213a0b221,Covid_Reasoning,cb1390d1,0,cb1390d1-9a3e-4550-a3a9-36ace1ffdca0,"{""answer_text_list"": [""No misleading reasoning about probability or frequency""]}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,8d9bbdf7-ce17-485b-9d1c-2c38e43c50f1,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2198-DataHunt.csv.gz,True,a70e11ec-2d98-440b-8a80-ad7f308bb21e,bce2ba3f-7107-415b-88fc-25ee1ef91e7e,Covid_Reasoning,1237866c,0,1237866c-7089-42d1-a1e2-9f90b9d61148,"{""answer_text_list"": [""Misleading reasoning""]}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,8d9bbdf7-ce17-485b-9d1c-2c38e43c50f1,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2198-DataHunt.csv.gz,True,a70e11ec-2d98-440b-8a80-ad7f308bb21e,438e19ae-b783-46d9-b334-3db2f1c214a1,Covid_Reasoning,39bf4ab0,0,39bf4ab0-9b63-4499-aebb-33f1cb3ec71b,"{""answer_text_list"": [""Other logical fallacy""]}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,a6a66579-e4e2-44c6-93a9-cde5438e5a7e,Covid_Reasoningv1.IAA,8d9bbdf7-ce17-485b-9d1c-2c38e43c50f1,tua_csv/2020/06/Adj_S_IAA_Covid_Reasoningv1-Task-2198-DataHunt.csv.gz,True,a70e11ec-2d98-440b-8a80-ad7f308bb21e,850437ec-06ae-46da-8585-c8287c156686,Covid_Reasoning,59994ba5,0,59994ba5-740d-46f2-855a-25e103a1e0d0,"{""answer_text_list"": [""Begging the Question""]}",0,0,0,
